"Species","Longitude","Latitude"
"Pet_ful",-99.54,29.56
"Pet_ful",-97.98,29.28
"Pet_pyr",-111.95,39.9
"Pet_pyr",-74.2,43.37
"Pet_pyr",-85.8,44.12
"Pet_pyr",-101.58,35.21
"Pet_pyr",-70.03,48.15
"Pet_pyr",-97.65,26.93
"Pet_pyr",-119.56,45.92
"Pet_pyr",-91.37,32.31
"Pet_pyr",-118.02,37.17
"Pet_pyr",-114.67,33.23
"Pet_pyr",-119.73,35.09
"Pet_pyr",-105.34,41.78
"Pet_pyr",-70.71,43.08
"Pet_pyr",-110.73,37.52
"Pet_pyr",-92.43,38.59
"Pet_pyr",-93.34,30.01
"Pet_pyr",-87.69,35.16
"Pet_pyr",-63.15,46.37
"Pet_pyr",-87.76,32.81
"Pet_pyr",-112.62,34.77
"Pet_pyr",-122.86,40.18
"Pet_pyr",-84.57,38.38
"Pet_pyr",-102.87,37.21
"Pet_pyr",-85.81,44.78
"Pet_pyr",-66.25,48.27
"Pet_pyr",-114.73,44.27
"Pet_pyr",-102.28,37.16
"Pet_pyr",-123.5,47.97
"Pet_pyr",-85.25,33.54
"Pet_pyr",-72.38,45.3
"Pet_pyr",-100.24,38.9
"Pet_pyr",-90.25,30.88
"Pet_pyr",-102.46,43.89
"Pet_pyr",-79.59,45.45
"Pet_pyr",-96.05,36.36
"Pet_pyr",-85.72,36.82
"Pet_pyr",-109.12,49.1
"Pet_pyr",-124.73,55.8
"Pet_pyr",-116.13,47.88
"Pet_pyr",-88.94,44.92
"Pet_pyr",-83.61,44.86
"Pet_pyr",-95.23,40.47
"Pet_pyr",-108.81,39.4
"Pet_pyr",-84.49,32.94
"Pet_pyr",-92.67,45.37
"Pet_pyr",-72.85,43.29
"Pet_pyr",-100.73,36.43
"Pet_pyr",-90.03,40.92
"Pet_pyr",-114.76,51.21
"Pet_pyr",-92.23,29.85
"Pet_pyr",-115.09,51.09
"Pet_pyr",-85.13,42.6
"Pet_pyr",-110.5,36.56
"Pet_pyr",-64.32,48.42
"Pet_pyr",-98.39,35.35
"Pet_pyr",-100.9,50.85
"Pet_pyr",-105.81,42.84
"Pet_pyr",-103.66,40.58
"Pet_pyr",-110.79,31.52
"Pet_pyr",-121.46,38.5
"Pet_pyr",-104.24,52.67
"Pet_pyr",-113.79,41.84
"Pet_pyr",-114.14,34.29
"Pet_pyr",-122.26,45.26
"Pet_pyr",-99.42,31.59
"Pet_pyr",-94.89,47.6
"Pet_pyr",-101.19,36.78
"Pet_pyr",-91.21,30.47
"Pet_pyr",-106.43,38.75
"Pet_pyr",-121.9,48.83
"Pet_pyr",-123.03,40.66
"Pet_pyr",-77,44.34
"Pet_pyr",-109.63,43.53
"Pet_pyr",-108.35,44.84
"Pet_pyr",-94.3,42.6
"Pet_pyr",-86.6,33.45
"Pet_pyr",-77.06,38.6
"Pet_pyr",-92.5,45.96
"Pet_pyr",-118.99,36.27
"Pet_pyr",-114.09,42.43
"Pet_pyr",-72.3,45.76
"Pet_pyr",-122.14,48.97
"Pet_pyr",-121.01,39.07
"Pet_pyr",-100.87,37.83
"Pet_pyr",-123.26,44.72
"Pet_pyr",-119.05,48.22
"Pet_pyr",-122.63,48.5
"Pet_pyr",-100.93,35.7
"Pet_pyr",-107.62,39.65
"Pet_pyr",-85.84,42.64
"Pet_pyr",-79.37,47.2
"Pet_pyr",-113.53,48.69
"Pet_pyr",-104.17,30.96
"Pet_pyr",-99.66,33.36
"Pet_pyr",-98.82,27.07
"Pet_pyr",-83.07,29.69
"Pet_pyr",-112.17,50.92
"Pet_pyr",-65.18,47.16
"Pet_pyr",-87.71,39.4
"Pet_pyr",-106.58,42.24
"Pet_pyr",-93.56,40.09
"Pet_pyr",-101.74,29.94
"Pet_pyr",-89.39,33.56
"Pet_pyr",-94.89,47.6
"Pet_pyr",-106.84,37.29
"Pet_pyr",-126.83,65.29
"Pet_pyr",-112.71,53.93
"Pet_pyr",-92.74,46.59
"Pet_pyr",-100.85,30.71
"Pet_pyr",-87.33,35.88
"Pet_pyr",-80.85,43.09
"Pet_pyr",-91.81,47.07
"Pet_pyr",-120.62,40.2
"Pet_pyr",-105.68,35.57
"Pet_pyr",-85.35,44.82
"Pet_pyr",-121.16,37.51
"Pet_pyr",-122.47,37.68
"Pet_pyr",-71.45,48.84
"Pet_pyr",-84.51,34.91
"Pet_pyr",-96.6,50.08
"Pet_pyr",-87.45,45.65
"Pet_pyr",-115.68,45.81
"Pet_pyr",-95.53,39.25
"Pet_pyr",-79.16,38.19
"Pet_pyr",-73.35,41.75
"Pet_pyr",-98.65,43.83
"Pet_pyr",-112.27,33.7
"Pet_pyr",-81.1,36.14
"Pet_pyr",-69.44,45.02
"Pet_pyr",-118.31,39.27
"Pet_pyr",-111.86,39.24
"Pet_pyr",-72.39,46.16
"Pet_pyr",-143.89,62.72
"Pet_pyr",-89.24,37.23
"Pet_pyr",-125.24,50.02
"Pet_pyr",-83.26,41.54
"Pet_pyr",-79.04,42.5
"Pet_pyr",-99.89,35.26
"Pet_pyr",-114.39,47.03
"Pet_pyr",-106.35,44.22
"Pet_pyr",-100.31,28.43
"Pet_pyr",-82.57,33.73
"Pet_pyr",-89.26,46.05
"Pet_pyr",-98.6,26.9
"Pet_pyr",-106.87,43.88
"Pet_pyr",-110.69,49.26
"Pet_pyr",-83.67,40.67
"Pet_pyr",-110.68,49.52
"Peu_aes",-81.98,28.57
"Peu_aes",-92.8,34.7
"Peu_aes",-84.99,30.34
"Peu_aes",-91.98,38.08
"Peu_aes",-79.86,34.85
"Peu_aes",-81.45,26.29
"Peu_aes",-82.12,27.44
"Peu_aes",-86.12,33.81
"Peu_aes",-83.05,38.47
"Peu_aes",-80.17,34.55
"Peu_aes",-90.6,31.5
"Peu_aes",-89.39,33.56
"Peu_aes",-86.28,32.13
"Peu_aes",-90.73,30.86
"Peu_bot",-98.51,27.3
"Peu_cas",-96.02,32.78
"Peu_cas",-104.77,37.62
"Peu_cas",-97.97,28.92
"Peu_cas",-98.88,37.85
"Peu_cas",-100.3,31.39
"Peu_cas",-108.01,36.83
"Peu_cas",-99.42,31.59
"Peu_cas",-100.01,29.54
"Peu_cas",-103.48,34.46
"Peu_cas",-104.19,39.84
"Peu_cas",-98.16,36.65
"Peu_cas",-105.11,34
"Peu_cas",-97.91,31.18
"Peu_cas",-99.15,30.36
"Peu_cas",-102.1,36.03
"Peu_cas",-97.03,29.79
"Pha_aur",-116.56,46.45
"Pha_aur",-121.73,39.28
"Pha_aur",-78.95,36.09
"Pha_aur",-119.51,36.7
"Pha_aur",-100.25,48.85
"Pha_aur",-113.57,49.82
"Pha_aur",-80.27,26.85
"Pha_aur",-78.09,44.28
"Pha_aur",-115.54,32.94
"Pha_aur",-104.7,40.31
"Pha_aur",-94.71,34.57
"Pha_aur",-91.06,40.8
"Pha_aur",-81.36,46.28
"Pha_aur",-95.83,29.79
"Pha_aur",-97.7,27.35
"Pha_aur",-80.37,25.38
"Pha_aur",-111.2,41.28
"Pha_aur",-92.5,45.96
"Pha_aur",-64.61,44.73
"Pha_aur",-92.24,45.6
"Pha_aur",-123.39,48.11
"Pha_aur",-79.02,48.2
"Pha_aur",-66.66,45.09
"Pha_aur",-66.1,45.86
"Pha_aur",-70.82,42.82
"Pha_aur",-114.09,50.54
"Pha_aur",-119.67,42.62
"Pha_aur",-112.5,41.26
"Pha_aur",-82.95,32.17
"Pha_aur",-103.88,42.93
"Pha_aur",-102.59,49.61
"Pha_aur",-74.91,39.67
"Pha_aur",-60.52,47.02
"Pha_aur",-119.35,46.97
"Pha_aur",-80.54,26.34
"Pha_aur",-101.31,44.21
"Pha_aur",-97.15,29.21
"Pha_aur",-85.21,31.01
"Pha_aur",-81.66,25.93
"Pha_aur",-84.15,35.91
"Pha_aur",-96.76,46.41
"Pha_aur",-106.82,43.29
"Pha_aur",-66.18,46.01
"Pha_aur",-90.5,34.42
"Pha_aur",-97.95,27.53
"Pha_aur",-72.59,41.57
"Pha_aur",-86.12,33.81
"Pha_aur",-121.8,42.37
"Pha_aur",-111.52,44.6
"Pha_aur",-77.06,38.6
"Pha_aur",-80.2,26.37
"Pha_aur",-122.87,38.05
"Pha_aur",-96.32,48.78
"Pha_aur",-96.37,42.49
"Pha_aur",-97.24,31.33
"Pha_aur",-80.27,45.52
"Pha_aur",-120.49,46.66
"Pha_aur",-81.36,26.88
"Pha_aur",-96.89,43.33
"Pha_aur",-68.92,47.95
"Pha_bra",-91.51,30.4
"Pha_bra",-91.21,29.7
"Pha_bra",-106.95,33.72
"Pha_col",-83.46,41.54
"Pha_col",-95.48,46.75
"Pha_col",-82.9,43.67
"Pha_col",-90.38,44.2
"Pha_col",-88.83,41.08
"Pha_col",-80.32,41.71
"Pha_col",-95.68,44.36
"Pha_col",-100.44,37.31
"Pha_col",-101.93,46.78
"Pha_col",-89.42,40.5
"Pha_col",-116.1,43.46
"Pha_col",-119.3,36.63
"Pha_col",-105.55,37.29
"Pha_col",-103.43,46.21
"Pha_col",-80.47,44.31
"Pha_col",-109.42,47.79
"Pha_col",-73.22,42.58
"Pha_col",-96.89,43.33
"Pha_col",-102.56,45.15
"Pha_col",-77.78,40.42
"Pha_col",-117.12,33.93
"Pha_col",-103.12,39.61
"Pha_col",-118.14,49.78
"Pha_col",-89.39,38.84
"Pha_col",-104.48,33.5
"Pha_col",-76.64,45.35
"Pha_col",-89.38,42.46
"Pha_col",-62.21,45.27
"Pha_col",-76.76,39.7
"Pha_col",-101.06,50.3
"Pha_col",-108.46,39.51
"Pha_col",-104.19,39.84
"Pha_col",-76.2,38.46
"Pha_col",-111.74,38.91
"Pha_col",-116.8,33.5
"Pha_col",-97.16,40.89
"Pha_col",-108.46,38.07
"Pha_col",-99.65,39.73
"Pha_col",-64.61,44.73
"Pha_col",-123.1,47.13
"Pha_col",-112.4,43.81
"Pha_col",-78.18,42.62
"Pha_col",-71.45,41.6
"Pha_col",-89.25,36.83
"Pha_col",-113.95,47.18
"Pha_col",-89.67,43
"Pha_col",-75.11,39.53
"Pha_col",-112.73,43.11
"Pha_col",-108.24,51.07
"Pha_col",-74.09,45.78
"Pha_col",-102.59,49.61
"Pha_col",-113.83,50.43
"Pha_col",-78.67,39.14
"Pha_col",-113.84,42.21
"Pha_col",-94.34,29.67
"Pha_col",-102.21,38.25
"Pha_col",-110.68,49.52
"Pha_col",-95.65,45.17
"Pha_col",-75.47,42.91
"Pha_col",-71.53,42.52
"Pha_col",-81.84,40.65
"Pha_col",-85.13,43.6
"Pha_col",-82.16,45.83
"Pha_col",-112.45,50.83
"Pha_col",-80.23,43.38
"Pha_col",-100.93,43.58
"Pha_col",-75.42,41.8
"Pha_col",-104.38,39.72
"Pha_col",-111.52,49.76
"Pha_col",-86.13,42.51
"Pha_col",-83.42,43.35
"Pha_col",-77.37,44.08
"Pha_col",-96.58,48.82
"Pha_col",-75.3,43.39
"Pha_col",-112.46,40.01
"Pha_col",-79.24,40.62
"Pha_col",-100.49,44.39
"Pha_col",-78.69,37.9
"Pha_col",-121.28,36.82
"Pha_col",-117.99,47.89
"Pha_col",-97.26,37.23
"Pha_col",-72.21,43.08
"Pha_col",-88.7,44.03
"Pha_col",-78.94,42.05
"Pha_col",-115.31,55.1
"Pha_col",-88.19,41.93
"Pha_col",-98.43,44.04
"Pha_col",-113.16,54.84
"Pha_lob",-145.5,63.03
"Pha_lob",-136.6,59.79
"Pha_nut",-117.76,37.23
"Pha_nut",-97.3,38.94
"Pha_nut",-97.65,26.93
"Pha_nut",-108.14,38.69
"Pha_nut",-109.51,37.9
"Pha_nut",-118.66,37.64
"Pha_nut",-120.84,40.44
"Pha_nut",-105.8,36.08
"Pha_nut",-115.9,41.07
"Pha_nut",-109.2,31.98
"Pha_nut",-99.74,35.47
"Pha_nut",-112.84,43.74
"Pha_nut",-111.08,41.69
"Pha_nut",-109.18,41.57
"Pha_nut",-111.19,37.93
"Pha_nut",-122.71,39.18
"Pha_nut",-118.73,39.4
"Pha_pel",-123.51,49.41
"Pha_pen",-122.59,37.99
"Pha_sp.",-97.7,26.53
"Pha_tri",-104.73,44.05
"Pha_tri",-118.87,42.96
"Pha_tri",-107.15,49.17
"Pha_tri",-110.54,53.29
"Pha_tri",-103.13,44.51
"Pha_tri",-96.58,48.82
"Pha_tri",-107.97,43.98
"Pha_tri",-99.61,48.75
"Pha_tri",-101.64,45.94
"Pha_tri",-112.23,39.35
"Pha_tri",-111.85,50.56
"Pha_tri",-106.53,48.2
"Pha_tri",-112.64,45.38
"Pha_tri",-110.26,41.27
"Pha_tri",-119.27,48.72
"Pha_tri",-111.48,51.42
"Pha_tri",-105.34,41.78
"Pha_tri",-106.14,50.37
"Pha_tri",-106.87,43.37
"Pha_tri",-113.37,44.23
"Pha_tri",-102.92,43.92
"Pha_tri",-102.56,45.15
"Pha_tri",-101.35,49.78
"Pha_tri",-113.85,53.34
"Pha_tri",-103.65,52.1
"Pha_tri",-121.83,42.87
"Pha_tri",-106.92,38.59
"Pha_tri",-118.54,43.69
"Phe_lud",-94.51,46.8
"Phe_lud",-89.98,47.93
"Phe_lud",-74.73,40.27
"Phe_lud",-70.64,43.25
"Phe_lud",-98.67,40.62
"Phe_lud",-88.27,39.37
"Phe_lud",-94.01,43.24
"Phe_lud",-82.27,48.02
"Phe_lud",-78.74,41.42
"Phe_lud",-81,41.18
"Phe_lud",-77.58,39.26
"Phe_lud",-101.35,49.78
"Phe_lud",-89.25,36.83
"Phe_lud",-63.91,45.65
"Phe_lud",-80.01,44.43
"Phe_lud",-81.71,45.23
"Phe_lud",-73.41,45.73
"Phe_lud",-67.57,44.82
"Phe_lud",-76.63,42.55
"Phe_lud",-79.74,38.81
"Phe_lud",-89.13,43.91
"Phe_lud",-71.35,44.1
"Phe_lud",-88.32,49.31
"Phe_lud",-85.44,39.47
"Phe_lud",-76.31,40.3
"Phe_lud",-101.21,51.39
"Phe_lud",-84.2,40.98
"Phe_lud",-94.95,48.42
"Phe_lud",-114.12,53.02
"Phe_lud",-79.94,39.09
"Phe_lud",-96.45,45.28
"Phe_lud",-82.9,40.09
"Phe_lud",-96.52,50.68
"Phe_lud",-66.88,44.65
"Phe_lud",-82.62,38.69
"Phe_lud",-102.91,42.75
"Phe_lud",-68.87,47.77
"Phe_lud",-88.26,42.96
"Phe_lud",-88.04,43.88
"Phe_lud",-72.91,41.7
"Phe_lud",-70.09,47.34
"Phe_lud",-93.33,42.15
"Phe_lud",-100.9,50.85
"Phe_lud",-98.43,48.03
"Phe_lud",-74.95,43.66
"Phe_lud",-100.06,49.17
"Phe_lud",-90.08,37.68
"Phe_lud",-80.34,41.08
"Phe_lud",-96.56,38.36
"Phe_lud",-76.93,40.5
"Phe_lud",-84.96,40.81
"Phe_lud",-76.36,44.84
"Phe_lud",-80.05,41.08
"Phe_lud",-94.5,39.4
"Phe_lud",-74.58,40.08
"Phe_lud",-69.21,44.68
"Phe_lud",-89.38,42.46
"Phe_lud",-69.59,47.22
"Phe_lud",-65.79,46.96
"Phe_lud",-88.58,50.5
"Phe_lud",-89.56,46.66
"Phe_lud",-79.13,42
"Phe_lud",-92.2,46.4
"Phe_lud",-66.25,48.27
"Phe_lud",-89.67,43
"Phe_lud",-95.45,44.96
"Phe_lud",-91.88,43.09
"Phe_lud",-73.46,42.12
"Phe_lud",-96.56,50.45
"Phe_lud",-84.97,44.82
"Phe_lud",-81.67,47.75
"Phe_lud",-71.56,46.66
"Phe_lud",-67.43,48.77
"Phe_lud",-81.88,40.07
"Phe_lud",-71.96,41.34
"Phe_lud",-78.41,39.69
"Phe_lud",-109.03,53.38
"Phe_lud",-95.48,50.5
"Phe_lud",-67.7,45.34
"Phe_lud",-97.71,45.73
"Phe_lud",-81.01,48.58
"Phe_lud",-84.07,34.76
"Phe_lud",-75.29,40.43
"Phe_mel",-116.78,45.72
"Phe_mel",-114.46,46.92
"Phe_mel",-112.65,38.2
"Phe_mel",-104.14,44.24
"Phe_mel",-120.93,38.77
"Phe_mel",-104.46,42.13
"Phe_mel",-117.69,34.39
"Phe_mel",-109.76,41.78
"Phe_mel",-122.15,37.82
"Phe_mel",-109.11,33.61
"Phe_mel",-120.6,49.15
"Phe_mel",-113.2,35.52
"Phe_mel",-121.43,40.5
"Phe_mel",-121.76,47.46
"Phe_mel",-114.28,42.33
"Phe_mel",-109.2,36.3
"Phe_mel",-115.9,41.07
"Phe_mel",-120.83,39.56
"Phe_mel",-107.65,39.97
"Phe_mel",-120.36,47.75
"Phe_mel",-109.63,43.53
"Phe_mel",-123.84,40.97
"Phe_mel",-120.72,38.8
"Phe_mel",-108.11,32.32
"Phe_mel",-113.59,46.73
"Phe_mel",-125.19,49.45
"Phe_mel",-118.4,34.67
"Phe_mel",-107.37,39.08
"Phe_mel",-104.37,44.97
"Phe_mel",-112.09,37.66
"Phe_mel",-120.22,49.4
"Phe_mel",-121.8,43.99
"Phe_mel",-113.41,48.81
"Phe_mel",-110.67,43.99
"Phe_mel",-109.17,37.21
"Phe_mel",-100.56,45.13
"Phe_mel",-124.29,47.35
"Phe_mel",-119.78,40.26
"Phe_mel",-103.79,39.37
"Phe_mel",-114.25,43.4
"Phe_mel",-110.91,33.81
"Phe_mel",-117.52,47.41
"Phe_mel",-117.06,34.25
"Phe_mel",-116.64,42.81
"Phe_mel",-119.08,49.45
"Phe_mel",-122.69,49.25
"Phe_mel",-116.8,33.5
"Pic_alb",-122.35,43.3
"Pic_alb",-118.66,37.64
"Pic_alb",-118.1,34.26
"Pic_alb",-118.21,35.55
"Pic_alb",-119.16,37.26
"Pic_alb",-119.8,37.75
"Pic_arc",-89.89,51.65
"Pic_arc",-116.85,48.48
"Pic_arc",-67.68,45.23
"Pic_arc",-57.03,53.68
"Pic_arc",-135.06,57.84
"Pic_arc",-120.18,39.51
"Pic_arc",-120.71,51.39
"Pic_arc",-112.77,60.05
"Pic_arc",-119.11,44.42
"Pic_arc",-119.08,49.45
"Pic_arc",-89.15,45.93
"Pic_arc",-75.06,44.44
"Pic_arc",-115.49,44.96
"Pic_arc",-121.74,53.73
"Pic_arc",-135.09,62.18
"Pic_arc",-90.87,47.79
"Pic_bor",-81.42,27.32
"Pic_bor",-85.45,33.94
"Pic_bor",-79.78,34.02
"Pic_bor",-95.5,30.53
"Pic_dor",-57.03,53.68
"Pic_dor",-95.57,49.53
"Pic_dor",-109.47,40.72
"Pic_dor",-142.32,63.61
"Pic_dor",-69.04,45.9
"Pic_dor",-108.84,42.74
"Pic_dor",-106.49,40.13
"Pic_dor",-116.22,54.13
"Pic_dor",-123.32,60.3
"Pic_dor",-133.79,60
"Pic_dor",-136.61,63.39
"Pic_dor",-105.52,39.82
"Pic_hud",-115.44,53.62
"Pic_hud",-99.71,41.12
"Pic_hud",-113.67,46.72
"Pic_hud",-98.31,50.18
"Pic_hud",-119.48,42.01
"Pic_hud",-121.83,42.87
"Pic_hud",-113.12,53.12
"Pic_hud",-118.58,43.25
"Pic_hud",-112.82,53.72
"Pic_hud",-105.76,40.43
"Pic_hud",-110.3,54.18
"Pic_hud",-113.56,45.03
"Pic_hud",-119.27,48.72
"Pic_hud",-119.11,44.42
"Pic_hud",-112.65,38.2
"Pic_hud",-96.6,50.08
"Pic_hud",-105.81,38.03
"Pic_hud",-98.88,37.85
"Pic_hud",-110.8,51.01
"Pic_hud",-103.23,52.52
"Pic_hud",-99.05,47.08
"Pic_hud",-111.7,49.58
"Pic_hud",-117.81,43.29
"Pic_hud",-144.83,62.48
"Pic_hud",-103.58,50
"Pic_hud",-102.59,44.02
"Pic_hud",-101.84,49.18
"Pic_hud",-120.44,44.5
"Pic_hud",-100.24,38.9
"Pic_hud",-114.17,44.61
"Pic_hud",-122.52,41.52
"Pic_hud",-97.84,49.1
"Pic_hud",-107.86,40.67
"Pic_hud",-108.19,42.64
"Pic_hud",-112.04,51.33
"Pic_hud",-115.21,42.95
"Pic_hud",-105.23,37.94
"Pic_hud",-96.56,50.45
"Pic_hud",-119.63,43.7
"Pic_hud",-116.99,42.64
"Pic_hud",-114.41,52.58
"Pic_hud",-107.02,43.11
"Pic_hud",-119.02,43.21
"Pic_hud",-111.43,34.85
"Pic_hud",-101.3,49.28
"Pic_hud",-113.91,54.05
"Pic_hud",-103.99,46.73
"Pic_hud",-119.25,39.3
"Pic_hud",-104.24,52.67
"Pic_hud",-113.52,39.13
"Pic_hud",-113.46,37.79
"Pic_hud",-118.48,49.04
"Pic_hud",-111.92,46.12
"Pic_hud",-107.97,43.98
"Pic_hud",-120.34,41.24
"Pic_nut",-121.16,37.51
"Pic_nut",-116.89,34.08
"Pic_nut",-121,40.04
"Pic_nut",-123.03,40.66
"Pic_nut",-122.59,37.99
"Pic_nut",-121.7,39.99
"Pic_nut",-120.57,39.07
"Pic_nut",-120.53,35.81
"Pic_pub",-57.34,50.69
"Pic_pub",-78.85,43.07
"Pic_pub",-83,41.04
"Pic_pub",-73.62,41.05
"Pic_pub",-120.04,38.17
"Pic_pub",-95.57,49.53
"Pic_pub",-109.9,52.73
"Pic_pub",-92,47.76
"Pic_pub",-93.47,33.38
"Pic_pub",-93.24,34.83
"Pic_pub",-107.23,54.71
"Pic_pub",-75.34,40.8
"Pic_pub",-75.66,40.23
"Pic_pub",-91.63,49.4
"Pic_pub",-86.82,38.42
"Pic_pub",-90.94,38.48
"Pic_pub",-78.39,34.12
"Pic_pub",-121.73,37.67
"Pic_pub",-75.88,38.78
"Pic_pub",-82.76,40.46
"Pic_pub",-88.26,42.96
"Pic_pub",-66.77,45.18
"Pic_pub",-82.48,33.79
"Pic_pub",-77.69,36.47
"Pic_pub",-85.54,40.03
"Pic_pub",-118.91,45.22
"Pic_pub",-124.25,42.25
"Pic_pub",-114.79,53.49
"Pic_pub",-86.1,31.22
"Pic_pub",-82.39,47.54
"Pic_pub",-111.89,52.9
"Pic_pub",-74.71,45.16
"Pic_pub",-119.09,50.82
"Pic_pub",-88.39,30.49
"Pic_pub",-100.11,46.6
"Pic_pub",-119.22,55.14
"Pic_pub",-66.07,44.5
"Pic_pub",-91.69,43.81
"Pic_pub",-54.01,48.43
"Pic_pub",-95.77,43.59
"Pic_pub",-72.85,43.29
"Pic_pub",-117.56,48.46
"Pic_pub",-91.74,36.1
"Pic_pub",-64.45,44.74
"Pic_pub",-83.18,42.76
"Pic_pub",-82.4,37.85
"Pic_pub",-75.29,38.75
"Pic_pub",-123.07,40.49
"Pic_pub",-76.67,38.99
"Pic_pub",-73.68,42.32
"Pic_pub",-77.37,40.33
"Pic_pub",-150.61,65.01
"Pic_pub",-97.98,29.28
"Pic_pub",-84.51,34.91
"Pic_pub",-80.49,46.1
"Pic_pub",-99.62,49.01
"Pic_pub",-88.17,33.48
"Pic_pub",-121.17,37.92
"Pic_pub",-121.01,47.23
"Pic_pub",-88.86,35.81
"Pic_pub",-76.94,34.73
"Pic_pub",-87.61,45.84
"Pic_pub",-101.72,42.28
"Pic_pub",-78.37,43.99
"Pic_pub",-122.52,41.52
"Pic_pub",-88.11,30.25
"Pic_pub",-77.23,39.98
"Pic_pub",-80.46,33.32
"Pic_pub",-98.04,38.55
"Pic_pub",-99.58,36.24
"Pic_pub",-126.79,54.36
"Pic_pub",-71.95,44.43
"Pic_pub",-67.84,48.67
"Pic_pub",-83.67,30.29
"Pic_pub",-74.06,43.69
"Pic_pub",-81.77,37.53
"Pic_pub",-95,37.03
"Pic_pub",-98.75,39.34
"Pic_pub",-72.4,44.34
"Pic_pub",-91.33,33.17
"Pic_pub",-76.54,35.49
"Pic_pub",-94.25,48.94
"Pic_pub",-85.1,37.94
"Pic_pub",-75.23,41.26
"Pic_pub",-121.53,38.12
"Pic_pub",-75.1,40.66
"Pic_pub",-123.4,39.57
"Pic_pub",-94.34,35.62
"Pic_pub",-86.76,38.77
"Pic_pub",-81.84,48.24
"Pic_pub",-89.79,40.93
"Pic_pub",-90.29,35.52
"Pic_pub",-76.9,35.05
"Pic_pub",-83.83,35.43
"Pic_pub",-86.25,31.59
"Pic_pub",-120.46,46.39
"Pic_pub",-85.84,30.54
"Pic_pub",-151.56,59.65
"Pic_pub",-78.56,38.82
"Pic_pub",-128.58,54.37
"Pic_pub",-95.82,34.95
"Pic_pub",-84.56,48.1
"Pic_pub",-95.13,40.62
"Pic_pub",-68.53,45.61
"Pic_pub",-122.58,42.74
"Pic_pub",-77.06,38.6
"Pic_pub",-120.71,51.39
"Pic_pub",-81.41,34.2
"Pic_pub",-88.52,37.07
"Pic_pub",-77.35,38.56
"Pic_pub",-65.92,44.12
"Pic_pub",-79.25,36.63
"Pic_pub",-83.1,35.77
"Pic_pub",-81.53,43.77
"Pic_pub",-79.43,45.87
"Pic_pub",-88.94,44.92
"Pic_pub",-71.87,45.44
"Pic_pub",-120.39,49.04
"Pic_pub",-99.65,39.73
"Pic_pub",-78.12,39.64
"Pic_pub",-77.67,44.51
"Pic_pub",-87,36.17
"Pic_pub",-97.6,47.85
"Pic_pub",-64.97,46.88
"Pic_pub",-82.3,28.33
"Pic_pub",-64.62,48.91
"Pic_pub",-91.72,40.47
"Pic_pub",-68.9,46.11
"Pic_pub",-85.43,43.71
"Pic_pub",-107.79,37.21
"Pic_pub",-87.2,41.33
"Pic_pub",-88.43,38.68
"Pic_pub",-103.66,41.25
"Pic_pub",-105.86,53.1
"Pic_pub",-80.17,34.55
"Pic_pub",-81.58,39.57
"Pic_pub",-91.89,33.31
"Pic_pub",-81.58,36.61
"Pic_pub",-97.37,38.91
"Pic_pub",-117.52,47.41
"Pic_pub",-96.37,42.49
"Pic_pub",-82.37,32.11
"Pic_pub",-120.89,35.26
"Pic_pub",-93.52,32.56
"Pic_pub",-136.98,61.2
"Pic_pub",-81.72,38.24
"Pic_pub",-91.39,31.39
"Pic_pub",-71.32,44.61
"Pic_pub",-85.44,43.71
"Pic_pub",-112.22,35.06
"Pic_pub",-104.45,38.05
"Pic_pub",-81.95,36.88
"Pic_pub",-76.55,36.55
"Pic_pub",-81.36,42.84
"Pic_pub",-123.8,41.2
"Pic_pub",-95.69,36.29
"Pic_pub",-90.08,37.68
"Pic_pub",-84.67,39.49
"Pic_pub",-80.92,35.69
"Pic_pub",-124.2,43.52
"Pic_pub",-82.33,40.64
"Pic_pub",-75.89,36.26
"Pic_pub",-67.68,47.75
"Pic_pub",-97.73,32.69
"Pic_pub",-89.02,41.65
"Pic_pub",-124.27,48.25
"Pic_pub",-91.3,39.96
"Pic_pub",-78.17,38.45
"Pic_pub",-123.35,48.4
"Pic_pub",-117.73,47.08
"Pic_pub",-90.98,38.52
"Pic_sca",-101.56,33.18
"Pic_sca",-107.25,34.87
"Pic_sca",-104.46,35.39
"Pic_sca",-104.98,31.76
"Pic_sca",-105.07,33.68
"Pic_sca",-104.24,30.89
"Pic_sca",-115.28,36.95
"Pic_sca",-99.89,34.5
"Pic_sca",-114.67,33.23
"Pic_sca",-101.91,32.57
"Pic_sca",-98.65,29.87
"Pic_sca",-99.81,32.59
"Pic_sca",-105.68,35.57
"Pic_sca",-114.29,35.9
"Pic_sca",-102.24,34.2
"Pic_vil",-78.96,39.78
"Pic_vil",-111.61,59.86
"Pic_vil",-121.07,41.82
"Pic_vil",-92.81,31.96
"Pic_vil",-83.5,45.16
"Pic_vil",-112.41,47.31
"Pic_vil",-95.31,48.79
"Pic_vil",-86.2,33.59
"Pic_vil",-122.26,50.43
"Pic_vil",-125.42,54.41
"Pic_vil",-85.06,32.15
"Pic_vil",-68.92,47.95
"Pic_vil",-119.33,34.83
"Pic_vil",-139.02,59.42
"Pic_vil",-80.05,33.69
"Pic_vil",-105.51,38.15
"Pic_vil",-81.86,28.18
"Pic_vil",-122.59,37.99
"Pic_vil",-118.91,45.22
"Pic_vil",-95.85,31.55
"Pic_vil",-89.99,48.24
